НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000011667;76640;68120;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000011681;199530;190850;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000011683;24880;23280;2;0;2;0;0;0;0;0;0;0;0;0;;;
00000011684;84190;81950;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000011686;73110;71170;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000011688;25990;24860;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000011689;32540;31680;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000011690;34010;33110;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000011691;27690;26950;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000011702;11180;10320;19;0;19;0;0;0;0;0;0;0;0;0;;;
00000011727;11620;11110;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000011728;56500;50220;4;0;4;0;0;0;0;0;0;0;0;0;10;2024-11-29;
00000011742;9920;9160;25;1;25;1;0;0;0;0;0;0;0;0;;;
00000011786;28480;27720;8;0;8;0;0;0;0;0;0;0;0;0;;;
00000011800;7260;7260;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000011801;7930;7930;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000011806;25000;23400;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000011814;18750;17550;0;2;0;2;0;0;0;0;0;0;0;0;;;
00000008540;9500;9060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008543;8160;7820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009376;6800;6680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011540;6900;5850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011753;10100;10010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011572;10500;10270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011619;13100;12780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011733;4810;4690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011737;5500;5060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011754;14980;14980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011816;5900;5260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011574;23450;22810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011579;121800;121800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011633;18000;17140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011647;7000;7000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011692;27690;26950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011723;55000;50630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011726;6900;6900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011736;6500;6150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011832;50600;47150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011833;29210;27940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011730;6700;6530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011751;7500;7360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2024-11-25;
00000011758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2024-11-25;
00000011759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2024-11-25;
00000011760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2024-11-25;
00000011761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2024-11-25;
00000011762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2024-11-25;
00000011764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2024-11-25;
00000011766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2024-11-25;
00000011767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2024-11-25;
00000011768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;2024-11-25;
00000011769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2024-11-25;
00000011770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2024-11-25;
00000011772;9450;9290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011775;41000;40150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011821;56000;54000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011822;56000;54000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008119;65870;62000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008572;34390;33490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008387;100050;99570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009777;76340;73020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009453;49780;49780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009749;26900;25500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008121;20700;19800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010745;47100;46330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010541;22980;21790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010499;39820;39460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010501;40210;39520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009909;16650;15930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009216;24630;23540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009970;16870;15980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009603;22660;22040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010391;13700;12980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010011;16500;16500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010062;50490;47520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008124;201250;192500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010746;180020;178200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010818;155250;148500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010621;460900;440860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010673;379500;363000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009952;109250;104500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009774;224250;214500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009670;69000;66000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011384;535010;535010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009609;119600;114400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010168;218500;209000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010455;203550;194700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008127;30980;27170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008128;58440;55090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008130;57380;50330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008126;30790;28960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008129;109180;101900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008573;28390;26120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008578;105530;97080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009007;194480;177320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011396;196690;179340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008509;61740;56800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009108;30560;28730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008051;80920;70970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008061;50780;44530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008959;48990;46250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008965;60490;57020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008731;40400;38720;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010670;155140;148390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009280;48360;46350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008654;15810;15120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009567;25540;24430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008845;12700;12140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008906;21890;20990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008716;15530;14800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008659;8200;8200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009898;4060;3800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009773;5880;5640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009824;23330;22930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010094;9240;9050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010095;9430;9050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009576;35070;33550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008674;46090;44830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009887;31500;31050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008525;10180;9740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008526;23670;22640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008530;7440;7120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008734;53000;50650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008535;28800;26600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011555;133330;129690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008586;20010;19140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010595;61900;60570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008208;7760;7430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007978;7530;7210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008596;14650;14010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008882;24040;22990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008363;19460;18650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009269;62400;59800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009149;19260;18220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009491;62160;59570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011645;8900;8620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011676;9990;9730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010864;7370;7050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010693;7000;6140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008165;7550;7350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010842;9000;8800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007773;7250;6930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007816;5180;4950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007821;6780;6600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009782;8040;7690;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009785;2090;2040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009170;5850;5620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009371;8860;8470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011313;9200;9060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011337;6600;6240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010238;4950;4730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008446;8710;8330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010034;5920;5660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008636;3570;3420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008371;4820;4610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006645;3570;3410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006646;5400;5130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006647;4880;4660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006828;8630;8250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011743;6900;6730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011504;7850;7840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009954;2510;2400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009558;2100;2100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009405;1890;1890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008747;5960;5700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010107;2960;2890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009677;10870;10350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008346;4350;4200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010473;3950;3950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009760;2740;2650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008728;9530;9530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010858;6700;6320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010840;8900;8660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010893;17900;17900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010577;8200;7830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010651;27000;27000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011523;16650;16650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007801;5260;5260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007804;10390;10390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010478;13300;12760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010496;8240;8240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009593;11180;10600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009438;17970;17000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009980;18580;17900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009669;2750;2750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009622;11250;11250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009122;10300;10120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010936;11500;11130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008329;21200;21200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008599;1670;1670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010850;3600;3390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009012;1660;1660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010843;3700;3460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009589;4400;4210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009590;2440;2330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009961;1880;1820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009766;3040;2960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009341;3960;3780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011018;5400;5050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011296;10500;10350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010339;6920;6620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009063;1670;1670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010345;2190;2190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009750;1870;1770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008357;6300;6300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010662;11900;11770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010176;2900;2900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011264;15600;14890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011280;9600;9470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008627;16500;16500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009665;5400;5400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010454;3750;3750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010686;24000;24000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009667;3100;3100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011451;11950;11950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007678;8490;8000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010522;8660;7980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009719;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009937;4410;4220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009939;4950;4650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010992;4300;4150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010326;8600;7990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010030;3200;3200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010845;5930;5590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009004;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009994;4500;4360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008778;3540;3390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009057;5200;5200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008935;4600;4600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010856;9900;9320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008396;4200;4200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009015;3840;3840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009035;4450;4450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009595;5330;5050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006825;5810;5390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008395;5300;5300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008735;5640;5390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008222;4490;4250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009317;4600;4400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010401;5600;5120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010625;9740;9740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009626;7330;7210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008786;4800;4800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011752;11800;11240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010141;6400;6400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008344;4870;4870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009018;7090;7090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009019;5080;5080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009936;5160;4940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011093;10500;10370;0;0;0;0;0;0;0;0;0;0;0;0;2;;
00000008758;7500;7160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010059;3380;3090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009440;6200;5930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009618;3900;3650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009400;11550;11380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010564;5200;5200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009528;4600;4350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010863;10500;10260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010804;30290;29270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010805;27670;26740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011502;28000;27530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009781;19900;19480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010461;40240;37830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010462;37350;35120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009995;12250;11710;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009668;5500;5500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010017;15550;14700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010018;14020;13250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008437;10100;10100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010027;18050;17070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011776;28400;28140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010894;27980;26760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010626;7320;7320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011506;17000;17000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007802;5310;5310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007803;6430;6430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010477;17000;16300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009277;18240;17480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011136;14300;14300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010318;11200;10420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010010;9840;9840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008718;5740;5670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009599;6360;5860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010771;15600;15020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009718;8240;7590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010408;6750;6700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011547;3820;3820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011618;13800;13490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011802;11700;11410;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010581;19000;19000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011409;14240;14240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010876;4500;4500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009666;11600;11600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010974;12000;11510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010975;8980;8760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011339;5200;5050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010435;27280;26140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010597;11620;11130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009938;5250;5020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009676;6500;6300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009673;5400;5310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011598;4130;4130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011817;7590;7110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011503;13650;13640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011505;6600;6600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011518;17900;17900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009439;5300;5000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009987;11600;11160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009988;16400;15650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010976;8500;8290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011005;4500;4240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011281;16950;16660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011287;13300;12660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008649;4910;4910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009754;5500;5500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008285;7880;7880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010481;12000;11630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009903;5900;5740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009154;9730;9300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011288;14100;13470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008717;10870;10820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010080;10200;10200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009770;7980;7980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008736;5150;4900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010527;10100;9340;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010885;7200;6900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010491;8890;8520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009449;6600;6600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009135;5790;5600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010973;6750;6580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011594;22400;22400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011595;32400;32400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011596;29700;29700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010964;7300;7120;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011016;16500;16500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008751;21400;21100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010239;21600;21600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010240;25000;25000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010891;22300;22300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011336;9500;7980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008345;26680;26680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008000;7790;7260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006676;3670;3520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009504;3360;3210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010925;4900;4740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010977;8610;8330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010999;7900;7770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000011027;8000;7960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006762;6660;6440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010054;3990;3820;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010055;4080;3910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008644;4800;4590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008647;3930;3760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000007867;4330;4140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009506;5450;5210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010012;5300;5070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006644;4130;3950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000006719;4820;4610;0;0;0;0;0;0;0;0;0;0;0;0;;;
